Formation,Xstart,Ystart,Xend,Yend,seg_length,rho,theta,HashID,Xmid,Ymid,yc,xc,PerpOffsetDist,PerpIntX,PerpIntY,Date_Changed,ScaledRho,Labels
Tsd,-11676006.7241336,4484299.07111796,-11667950.1616254,4480899.17528116,8744.56923751055,-14231.927168399,67.1200954780365,-4.41471731095015E+018,-11671978.4428795,4482599.12319956,4503174.61359003,-11684130.4775134,12502694.1277473,-5533.38519202582,-13112.1851437235,"14 Jul, 2022",-12850.8076152378,170
Tsd,-11673493.1824644,4486296.67528667,-11668069.2241255,4485542.6127859,5476.12402317421,-15252.4027111874,82.0852207096182,4.08950063162967E+018,-11670781.203295,4485919.64403629,4503174.61359003,-11684130.4775134,12506692.4828661,-2100.25647382719,-15107.107969707,"14 Jul, 2022",-13871.2831580262,159
Tsd,-11666547.8699573,4482962.92528327,-11670860.578295,4483650.84195063,4367.22824538615,-17189.7926254201,80.9371438856961,-7.54776296246228E+018,-11668704.2241262,4483306.88361695,4503174.61359003,-11684130.4775134,12503919.9335856,-2707.70021419979,-16975.1974967884,"14 Jul, 2022",-15808.6730722589,158
Tsd,-11676430.0574674,4484669.48778501,-11678070.4741357,4485529.38361922,1852.1305816096,-12814.7323606797,62.3367616716325,7.04373047571522E+018,-11677250.2658015,4485099.43570212,4503174.61359003,-11684130.4775134,12507490.4418328,-5949.54539538592,-11349.9019847792,"14 Jul, 2022",-11433.6128075185,175
Tsd,-11669550.8907937,4480118.65444703,-11670966.4116285,4480608.1336142,1497.76135911093,-17025.2666840815,70.9249015076951,6.77003674019557E+018,-11670258.6512111,4480363.39403062,4503174.61359003,-11684130.4775134,12501327.8794886,-5563.979406116,-16090.4269313282,"14 Jul, 2022",-15644.1471309203,176
Tsd,-11669511.2032936,4479880.52944679,-11677501.6199685,4483664.07111732,8840.92451111141,-14796.7336444061,64.661980041055,7.27366903797007E+018,-11673506.4116311,4481772.30028206,4503174.61359003,-11684130.4775134,12503170.944685,-6332.37601576436,-13373.2696278237,"14 Jul, 2022",-13415.6140912449,171
Tsd,-11665873.1824566,4482989.38361663,-11666256.8282903,4482949.69611659,385.693172580853,21956.7427735762,-84.093858885959,-1.16179826206585E+018,-11666065.0053735,4482969.53986661,4503174.61359003,-11684130.4775134,12507721.7557385,2259.3301921069,-21840.191856026,"14 Jul, 2022",23337.8623267374,24
Tsd,-11664669.3282887,4482976.15444995,-11665251.4116226,4482976.15444995,582.083333900198,20198.4591400772,-90,-3.85648059494732E+017,-11664960.3699557,4482976.15444995,4503174.61359003,-11684130.4775134,12503994.6430378,1.23679891668021E-12,-20198.4591400772,"14 Jul, 2022",21579.5786932384,43
Tsd,-11667751.7241252,4485569.07111926,-11663875.5782879,4484973.75861865,3921.59451313001,-14915.1507962562,81.2685327305773,5.61092289952639E+018,-11665813.6512066,4485271.41486895,4503174.61359003,-11684130.4775134,12501540.2958226,-2264.1748624867,-14742.2941046211,"14 Jul, 2022",-13534.031243095,159
Tsd,-11665092.6616225,4482460.21694942,-11660740.2657847,4483478.86278379,4470.0099401212,24507.7856741618,-76.8274465767943,-7.59939072522532E+018,-11662916.4637036,4482969.5398666,4503174.61359003,-11684130.4775134,12508615.5951256,5584.9436849173,-23862.9411994195,"14 Jul, 2022",25888.9052273231,36
Tsd,-11670185.8907943,4469654.38360302,-11666680.1616241,4470143.86277019,3539.73542371203,35126.4763795974,-82.0515961259336,-4.67215348075367E+018,-11668433.0262092,4469899.12318661,4503174.61359003,-11684130.4775134,12512310.8606837,4857.33433316898,-34789.0161692197,"14 Jul, 2022",36507.5959327586,12
Tsd,-11666442.0366238,4470038.02943675,-11663108.2866204,4470315.84193703,3345.30549733152,34491.0674421951,-85.2363583093401,7.13127032826874E+018,-11664775.1616221,4470176.93568689,4503174.61359003,-11684130.4775134,12506988.9141291,2864.32724636507,-34371.9269568609,"14 Jul, 2022",35872.1869953563,10
Tsd,-11650117.2449405,4484193.23778452,-11644693.2866017,4484325.52945132,5425.57141194839,19805.0768580583,-88.6028189727022,-8.81115700356686E+018,-11647405.2657711,4484259.38361792,4503174.61359003,-11684130.4775134,12488388.3070829,482.90703959545,-19799.1886233932,"14 Jul, 2022",21186.1964112195,43
Tsd,-11656493.7032804,4485595.52945262,-11657684.3282816,4485172.19611885,1263.64512619726,25821.8578669094,-70.4268741691636,3.22887488702538E+018,-11657089.015781,4485383.86278574,4503174.61359003,-11684130.4775134,12507077.8703015,8650.5720224039,-24329.7338124377,"14 Jul, 2022",27202.9774200706,37
Tsd,-11654985.5782788,4481600.32111521,-11656890.5782808,4481388.65444833,1916.7231895823,24660.854077455,-83.6598082543699,7.17910048842972E+018,-11655938.0782798,4481494.48778177,4503174.61359003,-11684130.4775134,12499138.4745875,2723.33574996278,-24510.0217507554,"14 Jul, 2022",26041.9736306162,26
Tsd,-11649561.61994,4480462.61278072,-11659324.7449499,4479086.77944598,9859.59062658874,27313.6177675902,-81.9786181595261,-3.84160358744325E+018,-11654443.182445,4479774.69611335,4503174.61359003,-11684130.4775134,12499053.423547,3811.41441264949,-27046.383043377,"14 Jul, 2022",28694.7373207515,33
Tsd,-11655885.1616131,4480859.48778112,-11666124.5366235,4479086.77944598,10391.6935792537,26806.3763006753,-80.1779350547712,-6.98413777417075E+018,-11661004.8491183,4479973.13361355,4503174.61359003,-11684130.4775134,12505727.6344046,4572.87220227471,-26413.4558548303,"14 Jul, 2022",28187.4958538365,33
Tsd,-11665039.7449557,4478742.82111229,-11666706.6199574,4478478.23777869,1687.74305263373,27122.5135351181,-80.9806775687174,4.28366992692532E+018,-11665873.1824566,4478610.52944549,4503174.61359003,-11684130.4775134,12509613.4416127,4251.9298394046,-26787.1579885483,"14 Jul, 2022",28503.6330882793,33
Tsd,-11671204.5366287,4486733.23778711,-11672024.7449629,4486548.02945359,840.858988354536,18884.6710918496,-77.2756443151647,6.09496311039608E+018,-11671614.6407958,4486640.63362035,4503174.61359003,-11684130.4775134,12514762.575232,4159.55411125867,-18420.8824935955,"14 Jul, 2022",20265.7906450108,41
Tsd,-11671019.3282952,4487130.11278752,-11668690.9949595,4486786.15445383,2353.60223008142,-13956.1632868426,81.5966289092745,-4.26852278038439E+018,-11669855.1616273,4486958.13362068,4503174.61359003,-11684130.4775134,12505790.7139787,-2039.57092132682,-13806.3262363995,"14 Jul, 2022",-12575.0437336814,163
Tsd,-11667553.286625,4486362.82112007,-11669220.1616267,4486600.94612031,1683.79802441782,-14298.4566251706,81.869897645965,8.44539254950005E+018,-11668386.7241259,4486481.88362019,4503174.61359003,-11684130.4775134,12504390.9681235,-2022.10712800207,-14154.749896228,"14 Jul, 2022",-12917.3370720094,163
Tsd,-11663333.182454,4486653.86278703,-11667143.1824579,4487130.11278752,3839.65025655821,-13813.5885556406,82.8749836510741,-3.8319809646767E+018,-11665238.182456,4486891.98778728,4503174.61359003,-11684130.4775134,12501727.9480068,-1713.36479022919,-13706.9183217866,"14 Jul, 2022",-12432.4690024794,163
Tsd,-11662169.0157862,4487156.57112088,-11659245.3699498,4486693.55028707,2960.08332133409,-12385.620562557,81.0007489543352,-5.09338919384055E+018,-11660707.192868,4486925.06070397,4503174.61359003,-11684130.4775134,12496773.1145161,-1937.37801865086,-12233.1583465793,"14 Jul, 2022",-11004.5010093958,164
Tsd,-11655157.5574457,4485879.95653625,-11651327.7136918,4486964.74820402,3980.51204516931,24535.8927357416,-74.1853862949541,-6.73394544570691E+018,-11653242.6355688,4486422.35237014,4503174.61359003,-11684130.4775134,12501772.5744405,6686.66033389445,-23607.1727642033,"14 Jul, 2022",25917.0122889028,36
Tsd,-11652187.609526,4488545.6336223,-11650381.8282741,4488552.24820564,1805.79336648263,14745.8878833249,-89.7901262884269,3.8081982360898E+018,-11651284.7189001,4488548.94091397,4503174.61359003,-11684130.4775134,12491331.3017485,54.0138789652971,-14745.7889571385,"14 Jul, 2022",16127.0074364861,52
Tsd,-11649376.4116064,4487851.10237159,-11648139.4845218,4487904.01903831,1238.05847447953,16794.9542033907,-87.550337379907,-3.06373075356147E+018,-11648757.9480641,4487877.56070495,4503174.61359003,-11684130.4775134,12490084.9646673,717.844118415453,-16779.6062681949,"14 Jul, 2022",18176.0737565519,53
Tsd,-11663875.5782879,4489630.42529007,-11658755.8907827,4489749.48779019,5121.07176573635,14011.4440553053,-88.6677801461389,6.05740898437351E+018,-11661315.7345353,4489689.95654013,4503174.61359003,-11684130.4775134,12501086.9337676,325.759457361998,-14007.6566666552,"14 Jul, 2022",15392.5636084665,58
Tsd,-11658729.4324493,4489127.71695623,-11660846.0991181,4489114.48778955,2116.7080095428,14205.375719413,-89.6419060406758,4.26250364964974E+017,-11659787.7657837,4489121.10237289,4503174.61359003,-11684130.4775134,12499306.6998081,88.781864242636,-14205.0982787966,"14 Jul, 2022",15586.4952725742,52
Tsd,-11662274.8491196,4490662.30029112,-11657022.8699476,4490569.69612436,5252.79551808655,-12125.0649037607,88.9898516357346,-4.83923789198792E+018,-11659648.8595336,4490615.99820774,4503174.61359003,-11684130.4775134,12498683.4098134,-213.758850588955,-12123.1805263389,"14 Jul, 2022",-10743.9453505995,151
Tsd,-11662579.1199532,4487328.55028772,-11667010.8907911,4487963.55028837,4477.03224921155,-12629.1270704841,81.8459545718567,-9.82079071415522E+017,-11664795.0053722,4487646.05028804,4503174.61359003,-11684130.4775134,12501079.3160362,-1791.25260922109,-12501.4505019375,"14 Jul, 2022",-11248.0075173229,164
Tsd,-11667235.7866246,4488062.76903848,-11667877.4012086,4488241.36278866,666.006758228543,-10027.9667870323,74.4454287303489,2.55162404059164E+018,-11667556.5939166,4488152.06591357,4503174.61359003,-11684130.4775134,12501978.0129074,-2689.06009294397,-9660.69737122316,"14 Jul, 2022",-8646.84723387104,179
Tsd,-11668194.901209,4488287.66487204,-11674657.3491322,4489815.6336236,6640.62660189672,-10820.8264824957,76.6973903462221,-2.18154320433948E+018,-11671426.1251706,4489051.64924782,4503174.61359003,-11684130.4775134,12506410.9228324,-2489.80792363389,-10530.4863262667,"14 Jul, 2022",-9439.70692933448,167
Tsd,-11674730.109549,4489947.9252904,-11675451.099133,4490113.2898739,739.71036609674,-10790.4619530681,77.0821871550288,-2.47454617087484E+018,-11675090.604341,4490030.60758215,4503174.61359003,-11684130.4775134,12510249.8892582,-2412.24177518885,-10517.3741389496,"14 Jul, 2022",-9409.34239990693,167
Tsd,-11673460.1095477,4490589.53987439,-11672620.0574635,4490582.92529105,840.078125463139,-12500.6675547835,89.5488614532547,1.14743083669081E+018,-11673040.0835056,4490586.23258272,4503174.61359003,-11684130.4775134,12511408.9952757,-98.4274019698354,-12500.2800513331,"14 Jul, 2022",-11119.5480016222,151
Tsd,-11673890.0574648,4491204.69612501,-11675484.1720497,4491370.06070852,1602.66863551571,-10849.4150502424,84.0776369780261,-4.05075401788602E+018,-11674687.1147573,4491287.37841677,4503174.61359003,-11684130.4775134,12511630.4411682,-1119.45099651424,-10791.5076054659,"14 Jul, 2022",-9468.29549708114,161
Tsd,-11679042.8178867,4490814.43570795,-11676945.9949679,4491098.86279157,2116.02578403575,12931.8709914155,-82.2751660737618,3.94697362917556E+018,-11677994.4064273,4490956.64924976,4503174.61359003,-11684130.4775134,12517991.4339421,1738.24647109052,-12814.5146823574,"14 Jul, 2022",14312.9905445767,56
Tsd,-11687602.0887288,4483783.13361744,-11687522.7137287,4484325.52945133,548.172993919024,-627.153725434053,-8.3256503325975,-8.79576609924028E+017,-11687562.4012287,4484054.33153439,4503174.61359003,-11684130.4775134,12517609.1495194,-620.544192540205,90.8113452737989,"14 Jul, 2022",753.965827727163,74
Tsd,-11666865.3699576,4489868.55029031,-11667540.0574583,4489855.32112363,674.817185949157,13641.972624782,-88.8766972859571,2.14701090996104E+018,-11667202.713708,4489861.93570697,4503174.61359003,-11684130.4775134,12506453.6774292,267.438253582132,-13639.3509330842,"14 Jul, 2022",15023.0921779433,58
Tsd,-11667672.3491251,4489683.34195679,-11665820.2657899,4489895.00862367,1864.13933449057,15272.7835386863,-83.480198248317,-6.72537001081551E+018,-11666746.3074575,4489789.17529023,4503174.61359003,-11684130.4775134,12507922.6895273,1734.17250836046,-15174.009448093,"14 Jul, 2022",16653.9030918475,51
Tsd,-11675967.0366336,4491575.11279205,-11669511.2032936,4491376.67529185,6458.88237664579,-11343.2180531184,88.2394135678695,1.28401011623297E+018,-11672739.1199636,4491475.89404195,4503174.61359003,-11684130.4775134,12510796.7180561,-348.499895711889,-11337.8632741482,"14 Jul, 2022",-9962.09849995715,153
Tsd,-11672461.3074633,4491045.94612485,-11669259.8491267,4490966.57112477,3202.44217303264,-11835.7119806094,88.5797344536167,-2.69683685811004E+018,-11670860.578295,4491006.25862481,4503174.61359003,-11684130.4775134,12509104.3775138,-293.357253198796,-11832.0758791489,"14 Jul, 2022",-10454.5924274482,151
Tsd,-11672064.4324629,4490688.75862448,-11668889.4324597,4490622.61279108,3175.68894755081,-12231.8248390852,88.8065105760166,6.34956618048938E+018,-11670476.9324613,4490655.68570778,4503174.61359003,-11684130.4775134,12508799.1931002,-254.774400562453,-12229.1712269834,"14 Jul, 2022",-10850.705285924,151
Tsd,-11667619.4324584,4490688.75862448,-11668386.7241258,4490688.75862448,767.291667399928,12485.8549655471,-90,6.12490811637322E+018,-11668003.0782921,4490688.75862448,4503174.61359003,-11684130.4775134,12506833.2296995,7.64538115908767E-13,-12485.8549655471,"14 Jul, 2022",13866.9745187083,57
Tsd,-11667751.7241252,4490516.77945764,-11668413.1824592,4490516.77945764,661.458333998919,12657.8341323873,-90,8.20881413539306E+018,-11668082.4532922,4490516.77945764,4503174.61359003,-11684130.4775134,12506907.281071,7.75068802718311E-13,-12657.8341323873,"14 Jul, 2022",14038.9536855485,57
Tsd,-11676509.4324674,4493447.0398773,-11672950.7866305,4494611.20654515,3744.22812112342,11614.9857609646,-71.885136000591,9.18132662860057E+018,-11674730.109549,4494029.12321122,4503174.61359003,-11684130.4775134,12517160.2624535,3611.36630383167,-11039.290178583,"14 Jul, 2022",12996.1053141258,247
Tsd,-11676337.4533006,4493843.9148777,-11673083.0782973,4494717.03987859,3369.46641610917,11031.3837074449,-74.9816393687703,3.69972235526689E+018,-11674710.2657989,4494280.47737815,4503174.61359003,-11684130.4775134,12516391.3835804,2858.54664208425,-10654.5829386189,"14 Jul, 2022",12412.5032606061,248
Tsd,-11672276.0991298,4492798.81070997,-11671667.5574625,4492481.31070965,686.388527761723,-3715.59712970607,62.4471884240014,-4.26872928084216E+017,-11671971.8282962,4492640.06070981,4503174.61359003,-11684130.4775134,12506327.7054388,-1718.70892673426,-3294.19210967483,"14 Jul, 2022",-2334.47757654485,122
Tsd,-11677713.2866353,4492163.81070932,-11672342.2449632,4492626.83154313,5390.96252407398,11521.2773060972,-85.072890052266,3.34442238886165E+018,-11675027.7657993,4492395.32112623,4503174.61359003,-11684130.4775134,12514561.9753476,989.543407322843,-11478.703524746,"14 Jul, 2022",12902.3968592585,61
Tsd,-11672130.5782963,4492547.45654305,-11669497.974127,4492626.83154313,2633.80050551528,10983.9715993725,-88.2730122494983,3.32707721658169E+018,-11670814.2762117,4492587.14404309,4503174.61359003,-11684130.4775134,12509905.6946049,331.02459535323,-10978.9824124594,"14 Jul, 2022",12365.0911525338,59
Tsd,-11670162.7397526,4491128.6284166,-11669673.2605855,4491125.32112493,489.490340255188,-11951.335758326,89.6128722458284,-7.87848844868981E+018,-11669918.0001691,4491126.97477077,4503174.61359003,-11684130.4775134,12508509.63342,-80.7504253823325,-11951.0629559484,"14 Jul, 2022",-10570.2162051647,151
Tsd,-11670387.6355862,4490410.9461242,-11656020.7605715,4495094.07112898,15110.8820886939,16394.3746250241,-71.945748428552,-4.83588988707541E+016,-11663204.1980789,4492752.50862659,4503174.61359003,-11684130.4775134,12508956.9450147,5080.90165044742,-15587.1728598907,"14 Jul, 2022",17775.4941781853,244
Tsd,-11669540.9689187,4492355.63362619,-11656880.6564058,4493519.80029404,12713.7247474862,12109.4557320557,-84.746197248752,-4.18671527769439E+018,-11663210.8126623,4492937.71696012,4503174.61359003,-11684130.4775134,12504053.122919,1108.8351375429,-12058.582120812,"14 Jul, 2022",13490.5752852169,61
Tsd,-11670295.0314194,4493572.71696076,-11665717.7397481,4493757.92529428,4581.03712831063,10153.4041488024,-87.6829376141362,1.18456158874056E+017,-11668006.3855838,4493665.32112752,4503174.61359003,-11684130.4775134,12507448.2147406,410.495485909858,-10145.1027232338,"14 Jul, 2022",11534.5237019636,59
Tsd,-11667490.4480832,4493308.13362716,-11662675.0314117,4494009.27946121,4866.19391318934,12161.1058809714,-81.7156994572035,8.08037020895007E+018,-11665082.7397474,4493658.70654419,4503174.61359003,-11684130.4775134,12506650.5084659,1752.23365077246,-12034.2084692471,"14 Jul, 2022",13542.2254341326,55
Tsd,-11661920.9689109,4494154.80029469,-11660042.4272423,4494406.15446161,1895.28301788933,11885.5851280024,-82.3789286908598,1.9271415047603E+018,-11660981.6980766,4494280.47737815,4503174.61359003,-11684130.4775134,12502793.4854186,1576.27716811198,-11780.5977829769,"14 Jul, 2022",13266.7046811636,56
Tsd,-11657647.9480732,4495729.07112963,-11658481.3855741,4495477.71696271,870.515356058733,14775.0276165677,-73.2173558558443,-7.90483816754931E+017,-11658064.6668236,4495603.39404617,4503174.61359003,-11684130.4775134,12503911.2891564,4266.16800259659,-14145.714956974,"14 Jul, 2022",16156.1471697289,245
Tsd,-11656774.8230723,4495160.21696238,-11657674.4064066,4494988.23779554,915.874996480718,13008.5659567441,-79.1769887744931,7.29356333755653E+018,-11657224.6147395,4495074.22737896,4503174.61359003,-11684130.4775134,12500742.6162227,2442.69397420304,-12777.1684812933,"14 Jul, 2022",14389.6855099053,249
Tsd,-11660942.0105766,4495067.61279562,-11671154.9272537,4494168.02946137,10252.4590820281,10110.3629078911,-84.966213043812,-7.97955057388687E+018,-11666048.4689151,4494617.8211285,4503174.61359003,-11684130.4775134,12506382.7953302,887.115364459587,-10071.3685494773,"14 Jul, 2022",11491.4824610523,61
Tsd,-11671730.3960042,4493453.65446064,-11673178.9897557,4493275.06071046,1459.56143566705,11165.2016245711,-82.9716037612497,9.68004301384656E+017,-11672454.6928799,4493364.35758555,4503174.61359003,-11684130.4775134,12512718.5159403,1366.187939005,-11081.3021722469,"14 Jul, 2022",12546.3211777324,55
Tsd,-11672067.7397546,4493566.10237742,-11673238.5210058,4493394.12321058,1183.3450773073,11259.6102563282,-81.6434332936437,-5.96534311785828E+018,-11672653.1303802,4493480.112794,4503174.61359003,-11684130.4775134,12513218.5641309,1636.39366737556,-11140.0645819395,"14 Jul, 2022",12640.7298094894,55
Tsd,-11670771.2814199,4493943.13362781,-11675183.2085078,4492964.17529348,4519.23224113447,11906.1623725877,-77.4893843144281,-6.12450474556013E+018,-11672977.2449639,4493453.65446064,4503174.61359003,-11684130.4775134,12514564.9633172,2579.11881103052,-11623.4611282962,"14 Jul, 2022",13287.281925749,250
Tsd,-11671578.2605874,4493129.53987698,-11673112.8439223,4492884.80029339,1553.97666505324,11896.5924503474,-80.9386214185228,2.32370606432409E+018,-11672345.5522549,4493007.17008518,4503174.61359003,-11684130.4775134,12513201.5740493,1873.623425576,-11748.1252627301,"14 Jul, 2022",13277.7120035086,55
Tsd,-11677174.1980931,4492494.53987633,-11674673.8855906,4493308.13362716,2629.35303859086,12308.391769518,-71.9752764784019,-4.40037288352743E+018,-11675924.0418419,4492901.33675175,4503174.61359003,-11684130.4775134,12518291.6460992,3808.55308491519,-11704.3338704653,"14 Jul, 2022",13689.5113226792,247
Tsd,-11677385.86476,4492507.76904301,-11674647.4272572,4493314.7482105,2854.86520408624,12138.3135985729,-73.5804932568451,6.03639177265723E+018,-11676016.6460086,4492911.25862676,4503174.61359003,-11684130.4775134,12518007.4937408,3431.11338093714,-11643.286391069,"14 Jul, 2022",13519.4331517341,248
Tsd,-11674660.6564239,4493361.05029388,-11666504.8751656,4495583.55029615,8453.18130607225,11958.095933434,-74.7566778335848,-4.55510594657033E+018,-11670582.7657948,4494472.30029501,4503174.61359003,-11684130.4775134,12513193.8399944,3144.00783289724,-11537.3858867549,"14 Jul, 2022",13339.2154865952,248
Tsd,-11662324.4584946,4496317.76904689,-11662615.5001616,4496278.08154685,293.735169139231,9740.24954266158,-82.2348339826056,6.46268295115752E+017,-11662469.9793281,4496297.92529687,4503174.61359003,-11684130.4775134,12503898.5653867,1316.03633043755,-9650.93309117246,"14 Jul, 2022",11121.3690958228,54
Tsd,-11661901.1251609,4496410.37321366,-11661279.3543269,4496582.3523805,645.11689161041,12445.4854330818,-74.5387822605063,-6.05814870103856E+018,-11661590.2397439,4496496.36279708,4503174.61359003,-11684130.4775134,12505861.6118383,3317.79285822183,-11995.0972574207,"14 Jul, 2022",13826.604986243,248
Tsd,-11662314.5366196,4496517.86019293,-11662499.7449532,4496517.86019293,185.208333600312,6656.75339709688,-90,-8.10412351132963E+018,-11662407.1407864,4496517.86019293,4503174.61359003,-11684130.4775134,12501612.7726765,4.07608587023398E-13,-6656.75339709688,"14 Jul, 2022",8037.8729502581,49
Tsd,-11661204.9402643,4496805.59456823,-11661546.4181293,4496751.85107859,345.681204239449,9855.83638787838,-81.0558716580892,-6.64912577894711E+018,-11661375.6791968,4496778.72282341,4503174.61359003,-11684130.4775134,12503283.4648263,1532.29922341085,-9735.99352888867,"14 Jul, 2022",11236.9559410396,54
Tsd,-11661019.7319308,4496607.98389094,-11656409.3673428,4497739.07764209,4747.08697078242,11884.1254199172,-76.2154768231521,5.17372158692517E+018,-11658714.5496368,4497173.53076652,4503174.61359003,-11684130.4775134,12502806.6441656,2831.64392880857,-11541.846891064,"14 Jul, 2022",13265.2449730784,250
Tsd,-11652414.1590054,4498863.55680991,-11651230.1485875,4499280.27556033,1255.20324515405,14596.1387744297,-70.6102099237975,-5.01676179874294E+018,-11651822.1537965,4499071.91618512,4503174.61359003,-11684130.4775134,12499745.3870398,4845.81659147249,-13768.2725381298,"14 Jul, 2022",15977.2583275909,245
Tsd,-11655198.8985915,4499194.28597691,-11656237.3881759,4498770.95264315,1121.45964188552,14607.0620045723,-67.8220628817852,-2.16580571875937E+018,-11655718.1433837,4498982.61931003,4503174.61359003,-11684130.4775134,12503882.2374689,5513.93561022995,-13526.3732941117,"14 Jul, 2022",15988.1815577335,246
Tsd,-11655298.1173416,4498116.10889248,-11653128.5340061,4498658.50472636,2236.35531396294,11900.3448898594,-75.9637565319694,1.05167267717596E+018,-11654213.3256738,4498387.30680942,4503174.61359003,-11684130.4775134,12499098.3826731,2886.25758603097,-11545.0303440347,"14 Jul, 2022",13281.4644430206,250
Tsd,-11653875.9819235,4499511.78597723,-11653240.9819229,4499571.31722729,637.784423214748,6470.81259512291,-84.6441749568428,3.5679970235839E+018,-11653558.4819232,4499541.55160226,4503174.61359003,-11684130.4775134,12494934.8043068,603.990233482694,-6442.56249011671,"14 Jul, 2022",7851.93214828413,50
Tsd,-11653115.3048394,4499961.57764436,-11652566.2944222,4500140.17139454,577.328473053313,12649.8285571978,-71.9802307177093,5.89760351057365E+017,-11652840.7996308,4500050.87451945,4503174.61359003,-11684130.4775134,12499551.2285643,3913.16282948207,-12029.3524013746,"14 Jul, 2022",14030.948110359,247
Tsd,-11681425.7215349,4477782.8797051,-11659650.5131794,4479026.42137304,21810.6876279818,25504.6416738807,-86.7314946983184,-7.31896763233443E+018,-11670538.1173572,4478404.65053907,4503174.61359003,-11684130.4775134,12510804.4810742,1454.15335767359,-25463.1534756679,"14 Jul, 2022",26885.7612270419,28
Tsd,-11669731.1381897,4477994.54637199,-11664717.2840179,4479158.71303984,5147.23398405431,27784.3238504556,-76.9281205972191,6.9926508331018E+018,-11667224.2111038,4478576.62970592,4503174.61359003,-11684130.4775134,12512857.2380724,6284.07098174421,-27064.3511602143,"14 Jul, 2022",29165.4434036168,35
Tsd,-11668275.9298549,4479806.94220717,-11659571.1381793,4480957.87970834,8780.54982601794,25244.2397330364,-82.4681058671086,-1.50122477141747E+018,-11663923.5340171,4480382.41095776,4503174.61359003,-11684130.4775134,12506919.0079093,3308.96615507945,-25026.4336788835,"14 Jul, 2022",26625.3592861976,26
Tsd,-11660113.5340132,4480547.77554125,-11660841.1381806,4480772.67137481,761.568093062274,-14525.3868066483,72.8240963842326,-2.649266003169E+018,-11660477.3360969,4480660.22345803,4503174.61359003,-11684130.4775134,12492701.3292953,-4289.43781051936,-13877.5929163684,"14 Jul, 2022",-13144.2672534871,177
Tsd,-11660470.7215136,4480389.02554109,-11661581.9715147,4480627.15054133,1136.4770480241,-17322.3958861022,77.9052429227977,-3.48669476343482E+018,-11661026.3465142,4480508.08804121,4503174.61359003,-11684130.4775134,12494875.7660413,-3629.54582470664,-16937.8805150232,"14 Jul, 2022",-15941.2763329409,160
Tsd,-11661952.3881818,4480058.29637409,-11663526.6590167,4480494.85887453,1633.68157191302,-16349.0990710714,74.5007246233299,7.29655150916192E+018,-11662739.5235992,4480276.57762431,4503174.61359003,-11684130.4775134,12495275.1582111,-4368.90743772279,-15754.5450025166,"14 Jul, 2022",-14967.9795179102,178
Tsd,-11663936.7631838,4480190.58804089,-11664360.0965175,4480349.33804105,452.12019858838,-14430.1272645066,69.4439547776814,-3.89780627100813E+017,-11664148.4298507,4480269.96304097,4503174.61359003,-11684130.4775134,12495129.2894837,-5066.75594831704,-13511.3491935503,"14 Jul, 2022",-13049.0077113454,170
Tsd,-11689971.7632103,4476698.08803733,-11672720.9298594,4480164.12970753,17595.587405941,24807.1280780312,-78.6393782621215,-8.10724324030938E+018,-11681346.3465349,4478431.10887243,4503174.61359003,-11684130.4775134,12523690.2568442,4886.59671614217,-24321.076785653,"14 Jul, 2022",26188.2476311924,34
Tsd,-11672185.1486088,4480289.80679099,-11666880.2527701,4481625.95262568,5470.57634541539,25109.2771847778,-75.8629429477739,5.43070833257252E+018,-11669532.7006894,4480957.87970834,4503174.61359003,-11684130.4775134,12514749.3830483,6132.74616862292,-24348.8238971258,"14 Jul, 2022",26490.396737939,36
Tsd,-11665451.5027687,4481890.53595929,-11665081.0861016,4481916.99429265,371.360405358883,22560.8102478188,-85.9143832206599,-5.66077646463961E+018,-11665266.2944351,4481903.76512597,4503174.61359003,-11684130.4775134,12506223.4984832,1607.39117524479,-22503.4764569351,"14 Jul, 2022",23941.92980098,25
Tsd,-11690573.6902942,4478927.20262293,-11668480.9819384,4481467.20262552,22238.2409940095,23352.8010843693,-83.4414966570531,3.61160669810798E+018,-11679527.3361163,4480197.20262422,4503174.61359003,-11684130.4775134,12520154.0608842,2667.30245574551,-23199.974484807,"14 Jul, 2022",24733.9206375305,25
Tsd,-11668977.0756889,4481414.2859588,-11665828.534019,4482247.72345965,3256.9821483877,24913.4652714365,-75.1735200297533,-8.65699726509814E+018,-11667402.804854,4481831.00470923,4503174.61359003,-11684130.4775134,12513207.5040478,6375.17041461286,-24083.977122056,"14 Jul, 2022",26294.5848245977,36
Ts,-11684111.242371,4506827.51515135,-11685407.7007057,4508150.43181937,1852.27231371007,2570.50819700597,44.4212744352646,5.36441613939561E+018,-11684759.4715384,4507488.97348536,4503174.61359003,-11684130.4775134,12525084.8990782,1835.88995739533,1799.17215830222,"14 Jul, 2022",3951.62775016719,133
Ts,-11683899.5757041,4506906.89015143,-11681756.4507019,4510531.68182179,4210.94994372561,-1700.74789646592,-30.5933148437544,-1.00354177540584E+018,-11682828.013203,4508719.28598661,4503174.61359003,-11684130.4775134,12520982.7927372,-1464.00619595993,865.580305647136,"14 Jul, 2022",-319.628343304702,233
