Id,host_rock,p,theta,SDMBearing,SDMAzimuth,longitude,latitude,seg_length,Xstart,Xend,Yend,Ystart
0,mudstone,53.8221199414401,-65.1535006797401,65,65,-117.323,44.4023,177.568,474191.7661,474352.8977,4916645.89,4916571.278
0,graywacke/mudstone,8.97423100598443,-8.84184936423217,8,8,-117.316,44.3962,180.742,474841.3459,474869.1273,4916013.879,4915835.285
0,mudstone,10.1366167764242,-9.85444523373358,9,9,-117.314,44.3979,143.001,474985.7095,475010.1835,4916185.528,4916044.637
0,mudstone,-38.4752294540781,40.0302728146033,-41,139,-117.313,44.4022,129.579,475068.0612,475151.4052,4916540.401,4916639.62
0,mudstone,6.57649759096044,-6.91122084789817,6,6,-117.319,44.4025,109.94,474551.7876,474565.0168,4916687.712,4916578.571
0,mudstone,21.2623595885491,-19.5638160124531,19,19,-117.292,44.4088,101.928,476744.6233,476778.7547,4917365.211,4917269.167
0,mudstone,38.702341042824,-38.9350894043854,38,38,-117.288,44.4068,180.616,477004.1801,477117.6866,4917162.011,4917021.517
0,mudstone,34.4297981693235,-33.5542263922554,33,33,-117.285,44.4082,158.008,477253.9693,477341.3044,4917318.758,4917187.08
0,mudstone,-13.362189190876,13.943732395697,-14,166,-117.298,44.4006,796.136,476185.3861,476376.9448,4916025.991,4916797.518
0,basalt,-15.2358916469674,22.7088928477776,-23,157,-117.643,45.1372,707.295,449287.4211,449560.4717,4998066.793,4998719.257
0,basalt,15.4299419185229,-8.27590159005003,8,8,-117.008,45.4738,235.284,499363.958,499397.8248,5035701.956,5035469.122
0,basalt,14.4880440964761,-9.14476977027169,9,9,-117.007,45.4775,439.504,499414.7581,499484.6083,5036218.424,5035784.506
0,basalt,20.8858761501391,-3.2245210006976,3,3,-117.007,45.4806,150.522,499465.5582,499474.0249,5036411.041,5036260.757
0,basalt,24.6827357705983,0.716149796243445,0,0,-117.011,45.4439,211.684,499157.4503,499154.8045,5032371.506,5032159.839
0,basalt,32.2637136010341,8.82039840993172,-9,171,-117.01,45.4417,155.295,499168.0337,499191.8462,5031942.881,5032096.339
0,basalt,12.1410820547019,-12.8691765203173,12,12,-116.993,45.45,724.641,500475.431,500636.8272,5033292.463,5032586.024
0,basalt,7.15946757603685,-17.4471482022299,17,17,-116.993,45.4533,194.14,500551.4989,500609.7073,5033400.942,5033215.733
0,basalt,9.35283827607999,-15.3884962972753,15,15,-116.995,45.4476,299.12,500337.1859,500416.5611,5032818.196,5032529.8
16,basalt,24.6319835663521,-1.30309691111,1,1,-116.986,45.4545,318.794,501104.2408,501111.4906,5033599.512,5033280.801
0,basalt,14.485001159696,-11.0937101837,11,11,-116.986,45.4513,137.507,501046.0324,501072.4908,5033156.447,5033021.509
0,basalt,20.2608629093871,-5.47736157044253,5,5,-116.985,45.4676,349.258,501122.8874,501156.225,5035069.113,5034721.449
0,basalt,21.3282822336879,-4.46716314845636,4,4,-116.986,45.4642,305.729,501097.4873,501121.2999,5034672.237,5034367.436
0,basalt,20.1878612190415,-5.52753614464506,5,5,-116.985,45.4759,642.753,501178.45,501240.3626,5036142.265,5035502.501
0,basalt,7.56308916413627,-19.9403070368303,19,19,-116.937,45.4782,484.107,504805.2964,504970.3967,5036300.814,5035845.73
0,basalt,3.63037753562689,-23.3177043152422,23,23,-116.935,45.483,133.686,505076.2302,505129.147,5036669.115,5036546.348
0,basalt,56.3565153215158,26.0033585630531,-26,154,-116.899,45.4939,1086.29,507641.7147,508117.9657,5037338.089,5038314.403
0,basalt,60.5188794798897,32.4510271224951,-33,147,-116.892,45.4842,1156.29,508149.7158,508768.842,5036285.045,5037258.714
0,quartz diorite,12.5714110575618,29.6731137942833,-30,150,-117.3,45.1492,157.131,476365.0332,476442.8208,4999498.002,4999634.527
0,quartz diorite,8.32863019198647,17.7764706775078,-17,343,-117.299,45.1495,218.39,476492.0334,476425.3583,4999702.789,4999494.827
0,quartz diorite,5.56959542519762,11.4024823319628,-11,349,-117.304,45.1522,324.937,476133.1783,476069.6782,5000050.638,4999735.783
0,quartz diorite,-18.6133142132707,-54.2300692028932,54,54,-117.304,45.1525,151.634,476018.0843,476141.1158,4999976.554,4999887.919
0,quartz diorite,-19.3588934184018,-57.1708535897833,57,57,-117.304,45.1528,48.8048,476080.2615,476121.272,4999988.461,4999962.002
0,quartz diorite,-20.9974547577626,-64.698650964643,64,64,-117.298,45.1553,1128.85,476072.324,477090.9719,5000470.003,4999988.461
0,quartz diorite,14.0448198118022,42.3895707429211,-43,137,-117.382,45.1786,989.071,469630.5889,470295.2236,5002510.717,5003238.851
0,quartz diorite,-20.2946357681235,-58.6429586294948,58,58,-117.349,45.1394,158.637,472461.795,472597.2619,4998534.508,4998451.958
0,quartz diorite,9.99041621790207,21.7481487152229,-21,339,-117.301,45.1534,1341.8,476695.6895,476206.2093,5000703.348,4999476.341
0,quartz diorite,-22.3953754435886,-71.177325816152,71,71,-117.303,45.1561,181.927,476088.6643,476260.8622,5000369.125,5000310.428
0,intermediate metavolcanic rock,0.331520980132413,-3.4868237103242,3,183,-117.313,44.9115,1109.34,475343.5382,475276.0694,4972617.339,4973724.623
0,intermediate metavolcanic rock,0.296617913678151,-1.04162548328709,1,1,-117.311,44.9142,436.636,475411.0071,475418.9446,4973680.966,4973244.403
0,intermediate metavolcanic rock,0.699690029481179,-7.72182881371364,7,187,-117.311,44.911,1181.5,475518.1636,475359.4133,4972522.089,4973692.872
0,intermediate metavolcanic rock,0.361631506984174,-62.3948899306318,62,62,-117.326,44.9307,1614.78,473568.7097,474955.1291,4975816.026,4975091.066
0,argillite/granite,-7.63524769032671,-3.59232648033256,3,3,-117.411,44.9434,738.98,467522.5275,467568.8296,4977110.006,4976372.479
0,argillite/basalt,-3.07241800300751,-19.6790225939406,19,19,-117.345,44.9648,1032.56,472707.3525,473048.0042,4979525.558,4978573.056
0,tholeiite,37.9732919773119,-7.6305598260479,7,7,-116.826,44.9568,557.921,513691.102,513765.1855,4978442.181,4977889.201
0,tholeiite,40.1351378017502,6.98105066009421,-8,172,-116.805,44.9553,708.024,515358.0333,515443.7584,4977657.417,4978357.506
0,tholeiite,40.3404518749032,-6.37533474244333,6,6,-116.8,44.9424,381.643,515766.7712,515809.1047,4976757.975,4976379.091
0,tholeiite,37.3346053372791,-1.62812918866644,1,1,-116.843,44.9028,614.612,512392.9777,512410.4403,4972473.516,4971859.152
0,tholeiite,37.366624097395,-4.78349341941365,4,4,-116.846,44.8894,507.653,512173.0556,512215.3891,4970930.533,4970424.649
0,tholeiite/intermediate metavolcanic rock,37.3936736513911,-8.93059549155003,8,8,-116.845,44.8938,299.97,512187.8723,512234.4391,4971317.884,4971021.55
0,tholeiite,37.4744728085319,-13.3392456348459,13,13,-116.842,44.893,211.01,512412.2395,512460.9229,4971178.183,4970972.866
0,intermediate metavolcanic rock,37.1300886982065,-7.85338594933537,7,7,-116.85,44.89,61.9646,511876.7217,511885.1884,4970776.016,4970714.633
0,gabbro,35.3362933861431,-0.400656266885003,0,0,-116.868,44.8775,189.182,510458.2171,510459.54,4969446.588,4969257.41
0,tholeiite,39.7243990584018,-14.2046358318932,14,14,-116.817,44.8793,1049.5,514304.142,514561.3175,4970069.088,4969053.086
0,tholeiite,42.4400004663149,6.40744922648773,-6,354,-116.767,44.8983,398.305,518422.3832,518377.9331,4971879.079,4971483.262
0,quartz diorite,17.430291555047,-36.8699581425768,36,36,-117.543,44.4571,417.824,456676.8901,456926.9219,4922961.516,4922628.141
0,quartz diorite,-35.5012453232163,20.2036908472629,-21,159,-117.54,44.4572,176.207,457015.5575,457076.4117,4922710.162,4922875.526
0,quartz diorite,-39.9872800393497,26.3331066673226,-27,153,-117.542,44.4601,146.133,456862.0988,456926.9219,4923051.475,4923182.444
0,quartz diorite,-26.86896558651,9.87559297270533,-10,170,-117.537,44.4559,331.767,457215.3183,457272.2038,4922486.588,4922813.349
0,quartz diorite,-27.1573243060939,10.3787188589475,-11,169,-117.534,44.4504,440.597,457466.9375,457546.3127,4921819.837,4922253.225
0,quartz diorite,-21.7640127975823,4.3044544375044,-4,356,-117.535,44.4516,148.055,457427.2499,457416.1374,4922248.463,4922100.825
0,quartz diorite,-5.99384661975897,-12.2647987011687,12,12,-117.538,44.45,224.192,457198.6495,457246.2746,4922100.825,4921881.75
0,quartz diorite,-37.6396678324349,22.5625388464054,-22,338,-117.542,44.4516,489.086,457006.5616,456819.2362,4922405.626,4921954.775
0,quartz diorite,-30.592846677618,13.6054586151837,-13,347,-117.543,44.4523,871.913,456885.9114,456681.1235,4922678.676,4921832.537
0,quartz diorite,-32.7740571770677,16.1336726015935,-17,163,-117.543,44.4489,863.309,456689.5901,456929.3031,4921452.462,4922281.139
0,quartz diorite,-50.2708215377189,43.1975477017182,-43,317,-117.534,44.4477,642.407,457702.4172,457262.6788,4921968.401,4921500.087
0,quartz diorite,-25.2734214955803,7.86739959242901,-8,352,-117.538,44.4469,440.873,457243.6287,457183.3036,4921869.976,4921433.412
0,quartz diorite,11.1782926912962,-29.1919798744683,29,29,-117.539,44.4421,316.11,457048.175,457202.3537,4921257.199,4920981.238
0,quartz diorite,-39.2264228705391,24.6832964698642,-25,155,-117.536,44.4432,347.405,457246.8037,457391.2665,4921088.924,4921403.25
0,quartz diorite,-45.5841967501499,33.8758318017342,-34,326,-117.537,44.4434,407.619,457356.3415,457129.3285,4921428.65,4921090.511
0,quartz diorite,-40.6948754566153,28.0338681746837,-29,151,-117.537,44.4619,423.559,457191.0295,457386.2924,4923150.416,4923517.129
0,quartz diorite,-17.8112600582824,0,0,157,-117.536,44.4637,110.284,457359.3048,457359.3048,4923567.929,4923458.392
0,quartz diorite,-26.7178840439575,10.0080092147416,-11,169,-117.535,44.4614,384.181,457373.5923,457440.2675,4923067.866,4923445.691
0,quartz diorite,-32.7614344140847,16.5595752563699,-17,163,-117.545,44.4652,943.879,456506.8156,456773.5161,4923260.35,4924157.29
0,quartz diorite,-11.5791231745162,-7.12501287853181,7,114,-117.541,44.4662,412.592,456908.4539,456959.254,4924000.127,4923593.726
0,quartz diorite,-18.8659525888851,0.710240952780829,-1,199,-117.542,44.4706,516.857,456951.5193,456945.1693,4924548.164,4924035.93
0,quartz diorite,-23.502960377534,6.0376815314223,-5,355,-117.537,44.453,221.999,457261.0825,457237.7991,4922433.61,4922213.476
0,quartz diorite,-24.1269154429479,7.50734682683867,-7,353,-117.529,44.4555,553.309,457951.1172,457879.1504,4922884.461,4922338.36
0,quartz diorite,-31.0797771315361,16.0273770382291,-17,163,-117.525,44.4558,406.463,458206.7405,458318.924,4922431.14,4922821.666
0,quartz diorite,-30.5771847321103,15.1613005176222,-16,164,-117.534,44.4719,212.447,457529.7089,457585.2716,4924321.333,4924526.385
0,quartz diorite,-31.535041480742,16.4293355076332,-17,163,-117.533,44.4719,215.161,457569.3965,457630.2508,4924323.979,4924530.354
0,quartz diorite,-31.4672146831141,16.389498955083,-17,163,-117.533,44.4717,234.422,457610.407,457676.553,4924296.197,4924521.094
0,quartz diorite,-20.6950215614409,2.97629912484926,-3,243,-117.539,44.4717,766.341,457167.229,457127.5415,4924792.292,4924028.968
0,quartz diorite,-17.5140320582824,0,0,230,-117.532,44.4662,268.603,457656.5328,457656.5328,4923928.426,4923663.842
0,quartz diorite,-30.4771544640643,16.4370756437737,-17,163,-117.519,44.4713,431.993,458671.4765,458793.7142,4924140.358,4924554.696
0,quartz diorite,-33.1319402389991,19.9831427454162,-20,160,-117.517,44.4707,148.65,458817.5268,458868.3269,4924218.145,4924357.845
0,quartz diorite,-47.0500833312201,42.1974815718582,-43,137,-117.516,44.4697,160.715,458906.427,459014.3772,4924108.607,4924227.67
0,quartz diorite,-42.966935006512,34.7348118739383,-34,326,-117.515,44.4702,144.881,459057.2398,458974.6896,4924286.408,4924167.345
0,quartz diorite,-45.0182975399785,37.4004317591816,-38,142,-117.522,44.4678,859.971,458265.0757,458785.7767,4923648.232,4924329.27
0,quartz diorite,-33.1099696654725,19.0934862791964,-18,342,-117.526,44.4689,875.125,458358.7384,458072.9878,4924510.246,4923684.744
0,quartz diorite,-49.1923200220256,44.9997112674899,-46,134,-117.53,44.4686,56.1267,457860.2624,457899.95,4924038.757,4924078.445
0,quartz diorite,-36.1757691536633,22.7242095974031,-23,157,-117.526,44.462,201.369,458113.3688,458191.1565,4923231.379,4923417.116
0,quartz diorite,-23.3156836172797,7.19349182163372,-7,353,-117.523,44.4621,164.81,458370.5443,458349.9068,4923410.766,4923247.254
0,quartz diorite,-26.4791174404607,10.2551047545641,-11,169,-117.53,44.4626,492.837,457797.5891,457884.9018,4923146.118,4923628.718
0,quartz diorite,9.7784468860266,-28.0720810657549,28,28,-117.53,44.4602,53.9751,457859.5017,457884.9018,4923146.118,4923098.492
0,quartz diorite,-34.8547848334669,21.1739785780065,-21,159,-117.527,44.4669,430.75,458037.3021,458192.8774,4923669.994,4924071.632
0,quartz diorite,-29.8550252452683,14.7781551287612,-15,165,-117.525,44.4638,267.657,458192.8774,458261.14,4923392.181,4923650.944
0,quartz diorite,-21.8046403257584,5.45262553483237,-5,355,-117.524,44.4612,292.649,458350.1725,458322.3912,4923373.593,4923082.551
0,quartz diorite,-27.7914409933397,10.1270834391979,-11,169,-117.545,44.4475,1344.75,456573.1677,456806.5307,4921093.629,4922400.144
0,quartz diorite,-33.4220898434493,19.4766146202897,-20,160,-117.516,44.45,276.153,458894.0444,458986.1196,4921860.001,4922120.351
0,quartz diorite/gabbro,-9.4938477831432,-6.51481274451817,6,6,-117.51,44.4487,517.694,459362.3579,459421.0955,4922098.126,4921583.775
0,gabbro,-25.3663241137564,10.6196314420205,-11,169,-117.507,44.4465,206.741,459608.4209,459646.521,4921486.937,4921690.138
0,gabbro,-7.59190651788284,-8.36588612404207,8,8,-117.51,44.4453,163.667,459414.7455,459438.558,4921539.325,4921377.4
0,gabbro,21.7143756140352,-38.4180935441377,38,38,-117.509,44.4467,117.518,459452.8456,459525.8707,4921666.325,4921574.25
0,gabbro/graywacke,21.2409054045813,-37.8954708688545,37,37,-117.507,44.4487,390.386,459548.0958,459787.8087,4921991.763,4921683.788
0,gabbro/graywacke,7.52590399053445,-23.096866826517,23,23,-117.503,44.4451,352.072,459870.3589,460008.4717,4921599.65,4921275.8
0,quartz diorite,-26.3905784397681,11.664919649363,-11,349,-117.511,44.4533,503.061,459421.0955,459319.4953,4922590.252,4922098.126
0,quartz diorite,-24.8237377603918,10.2257126357544,-11,169,-117.507,44.4556,411.347,459602.0709,459675.096,4922404.514,4922809.328
0,quartz diorite,-17.9675387415776,2.31114435045034,-2,358,-117.511,44.4592,354.301,459348.0704,459333.7828,4923179.216,4922825.203
0,quartz diorite,-32.2213535665093,19.2899457415108,-20,160,-117.505,44.4566,134.554,459778.2837,459822.7338,4922650.577,4922777.578
0,quartz diorite/gabbro/graywacke,-25.9239101717267,11.7639883193246,-13,167,-117.503,44.4537,869.928,459841.7838,460017.9967,4921944.138,4922790.278
0,graywacke,-21.2030116713586,6.54625727642391,-6,354,-117.502,44.4526,97.4732,460038.6342,460027.5217,4922315.614,4922218.776
0,quartz diorite/graywacke,-31.3421408839749,18.338365251243,-18,342,-117.503,44.4554,306.474,460021.1717,459927.509,4922707.727,4922425.152
0,graywacke,-45.0899424880031,37.6995596254483,-38,142,-117.501,44.4511,94.145,460073.5593,460131.1308,4922061.736,4922136.226
0,quartz diorite,-21.9834185154478,6.85602821626888,-6,354,-117.509,44.4555,545.237,459522.6957,459457.6081,4922868.065,4922326.727
0,quartz diorite/graywacke/gabbro,-29.7722416222873,16.1762066984049,-17,163,-117.505,44.4538,871.873,459698.3794,459939.6799,4921976.484,4922808.335
0,gabbro,-29.3626330749289,14.7435441361616,-15,165,-117.511,44.4422,93.5685,459327.0359,459350.8485,4921074.782,4921165.27
0,graywacke,-29.1751456667049,15.1095179355867,-16,164,-117.505,44.4427,164.435,459825.5119,459868.3745,4921085.894,4921244.645
0,quartz diorite,-31.083743512745,16.6706220589773,-17,163,-117.519,44.4607,1528.61,458436.5948,458873.1582,4922405.173,4923863.03
0,quartz diorite,-39.4065661948488,29.2101078909351,-30,150,-117.507,44.462,740.435,459496.2532,459856.6164,4922977.6,4923622.127
0,quartz diorite,-39.2203353825016,29.2752575554507,-30,150,-117.504,44.4616,601.439,459804.2288,460097.9169,4923018.875,4923542.751
0,quartz diorite,-36.1567605772315,25.0771866898611,-25,335,-117.502,44.4625,546.848,460151.892,459920.1165,4923618.952,4923123.651
0,quartz diorite,-40.6486007179907,31.2468987737018,-32,148,-117.508,44.4656,165.261,459508.9532,459594.6784,4923645.939,4923787.227
0,quartz diorite,-29.4227840838543,16.3256561310437,-17,163,-117.505,44.4693,602.405,459722.0314,459891.3651,4923829.349,4924407.464
0,quartz diorite,-30.12350809468,17.0591215832245,-17,343,-117.507,44.4691,766.627,459802.7295,459577.8332,4924465.673,4923732.776
0,quartz diorite,-35.720044733985,24.1141232688785,-24,336,-117.509,44.4672,152.187,459542.1144,459479.9372,4923960.318,4923821.411
0,quartz diorite,-38.1202226348195,27.5120617705765,-27,333,-117.51,44.4683,71.5967,459454.8017,459421.7287,4924051.599,4923988.099
0,quartz diorite,-39.030973528496,28.8556639868638,-28,332,-117.511,44.4694,74.0126,459386.0099,459350.2911,4924171.985,4924107.162
0,quartz diorite,-37.1739788347961,26.1138173103943,-26,334,-117.512,44.4703,75.139,459326.4785,459293.4056,4924269.881,4924202.412
0,quartz diorite,-35.4425000712755,23.4481223708907,-24,156,-117.513,44.4685,119.686,459196.8325,459244.4576,4923985.453,4924095.255
0,quartz diorite,-29.0049723501144,15.0778698282168,-16,164,-117.518,44.4829,480.84,458726.9194,458851.803,4925408.64,4925872.191
0,quartz diorite,-35.9163115666482,24.41068140151,-25,155,-117.516,44.4788,302.18,458879.3197,459004.2033,4925050.922,4925326.09
0,quartz diorite,-19.9992181775432,3.94517982223133,-3,357,-117.521,44.4853,430.705,458616.8525,458587.2191,4926117.725,4925688.04
0,quartz diorite,-39.5786935936815,30.4656212649573,-31,149,-117.514,44.4824,182.644,459063.7346,459156.339,4925499.657,4925657.084
0,quartz diorite,-19.1179111955529,2.48974880484325,-3,177,-117.523,44.4553,1008.03,458350.1725,458393.9406,4922075.964,4923082.551
0,quartz diorite,-26.5621752481939,10.6922313788188,-11,169,-117.522,44.4456,192.52,458475.8073,458511.5261,4921401.253,4921590.43
0,gabbro,-14.6050539552513,-0.575940541665009,0,180,-117.503,44.4486,233.23,460017.9967,460015.6523,4921710.92,4921944.138
0,gabbro/graywacke,-16.4531811418069,1.29249519293928,-1,359,-117.503,44.4494,130.659,459942.6271,459939.6799,4921976.484,4921845.858
0,quartz diorite,-26.4220951017129,9.2425848897529,-10,170,-117.535,44.4397,487.804,457391.2665,457469.5298,4920607.977,4921088.924
0,gabbro/quartz diorite,-25.4387058119124,8.50682511397969,-9,171,-117.53,44.4354,313.171,457797.4153,457843.7175,4920211.3,4920520.863
0,gabbro,-51.0117686026459,43.36332581119,-44,136,-117.525,44.4322,263.85,458100.3639,458280.2809,4919926.872,4920117.373
0,gabbro,-36.9521749647382,22.5901608253169,-23,157,-117.521,44.4338,235.561,458465.4014,458555.8891,4920074.929,4920292.417
0,graywacke,-42.3139619776371,29.7450175880197,-30,150,-117.519,44.4316,140.787,458624.1517,458694.0018,4919884.429,4920006.666
0,gabbro/graywacke,-47.1529905603244,37.2285016356731,-38,142,-117.519,44.4327,457.395,458560.6516,458836.8771,4919893.954,4920257.492
0,gabbro/graywacke,-31.8081220819933,17.6287966735857,-18,162,-117.51,44.4406,467.782,459327.0359,459468.7034,4920719.455,4921165.27
0,graywacke,-26.9374618912617,12.1972097405562,-13,167,-117.508,44.4402,320.176,459562.9829,459630.6287,4920730.568,4921043.516
0,graywacke,-29.3473905110521,14.703544350616,-15,165,-117.509,44.4356,231.416,459484.5784,459543.316,4920265.429,4920489.267
0,graywacke,-35.1203347449059,21.1940884963554,-22,158,-117.512,44.4335,166.862,459259.153,459319.4781,4920071.754,4920227.329
0,gabbro/graywacke,-3.15436993334768,-12.8750388928049,13,13,-117.512,44.4383,173.006,459197.2404,459235.3404,4920776.605,4920609.918
0,graywacke/gabbro,-15.3514451136904,-0.617296278369872,0,180,-117.512,44.4372,190.539,459218.3432,459216.2904,4920468.63,4920659.158
0,graywacke,-46.2597992994166,37.0825503840144,-38,142,-117.507,44.4334,171.134,459611.5787,459714.7664,4920065.404,4920201.929
0,graywacke,-43.9260121761212,33.5664666915951,-33,327,-117.506,44.434,203.857,459756.0415,459643.3287,4920290.829,4920120.967
0,gabbro/graywacke/quartz diorite,-41.4784583999459,29.2369148580193,-29,331,-117.516,44.4369,1071.34,459152.7903,458632.0892,4920960.756,4920030.479
0,graywacke,-22.7410718818547,7.66678118832754,-7,353,-117.505,44.4336,208.237,459800.0506,459772.2693,4920266.488,4920060.112
0,graywacke,-37.755152955833,25.2010766137734,-26,154,-117.505,44.4344,149.132,459807.9881,459871.4882,4920177.852,4920312.79
0,graywacke,-46.6671112185411,38.1182034036684,-39,141,-117.503,44.4336,109.299,459901.9154,459969.3843,4920110.383,4920196.373
0,graywacke,-23.39600066849,8.60427400434367,-8,352,-117.504,44.439,658.894,459966.7384,459868.3745,4921085.894,4920435.821
0,gabbro/graywacke,-44.9093115736738,33.2960921813844,-34,146,-117.522,44.4321,374.357,458342.9046,458547.9571,4919838.909,4920151.118
0,gabbro/graywacke,-46.6142140617973,36.0006970506441,-36,324,-117.522,44.4323,418.846,458590.2905,458344.2275,4920192.129,4919853.461
0,gabbro/graywacke,-45.2593117315882,33.0643999229503,-33,327,-117.528,44.4301,237.254,458057.154,457928.8308,4919865.368,4919668.253
0,gabbro,-4.38247275940677,-12.6883295447085,12,12,-117.527,44.4343,470.145,457998.9456,458100.8103,4920472.588,4920020.149
0,graywacke,-20.0859374492288,5.19447150816197,-6,174,-117.501,44.4335,73.0606,460106.6498,460113.2644,4920111.088,4920183.848
0,quartz diorite,-16.3917622789635,-2.03398174091446,2,2,-117.543,44.44,407.089,456792.1019,456806.5307,4921093.629,4920687.351
0,quartz diorite,-37.3893816216855,25.6808061289176,-26,154,-117.512,44.4605,1008.46,459041.7262,459478.7474,4922691.489,4923600.331
0,quartz diorite,-21.4203372718378,4.80347310507785,-4,356,-117.524,44.4433,189.579,458312.5331,458296.6581,4921335.67,4921146.757
0,quartz diorite,-26.3572239401117,10.3047887221492,-10,350,-117.523,44.4428,88.7441,458415.7208,458399.8458,4921234.07,4921146.757
0,quartz diorite,-52.5265893128114,48.7217614404388,-48,312,-117.521,44.4415,211.677,458632.0892,458474.4584,4921099.132,4920960.756
0,quartz diorite,-28.7947625270801,12.7327893363683,-13,167,-117.527,44.4435,338.526,458055.3576,458129.9702,4921105.482,4921435.683
0,quartz diorite,-27.2877641967654,11.0035226046366,-12,168,-117.528,44.447,291.102,457974.9241,458030.4867,4921520.217,4921805.968
0,quartz diorite,-26.9779088767053,10.784298995791,-11,169,-117.526,44.4469,237.559,458103.5119,458147.962,4921524.98,4921758.343
0,quartz diorite,-23.9919567762365,7.22428398525405,-8,172,-117.529,44.448,113.615,457897.1365,457911.424,4921707.542,4921820.255
0,quartz diorite,-21.6982743530755,4.76365164702933,-4,356,-117.529,44.4479,95.5803,457949.5241,457941.5865,4921802.793,4921707.542
0,gabbro,-42.4085413617298,30.2564820445425,-31,149,-117.52,44.4376,111.102,458553.7013,458609.2639,4920562.159,4920657.409
0,gabbro,50.3620090874604,-77.6614626772899,77,77,-117.513,44.4438,69.3351,459179.1401,459246.8735,4921300.846,4921286.03
0,gabbro,47.7881216124789,-72.6457586213194,72,72,-117.511,44.444,70.9637,459291.3236,459359.0571,4921328.363,4921307.196
0,graywacke,-34.2419543899269,20.0373159847972,-20,340,-117.511,44.4311,143.632,459335.7671,459286.5545,4919951.477,4919816.54
0,quartz diorite,-27.4239241274693,11.6459787271759,-11,349,-117.527,44.4638,354.327,458090.7788,458019.3411,4923698.426,4923351.821
0,quartz diorite,-20.67034581409,3.89705891166339,-3,357,-117.527,44.4632,128.07,458059.0287,458050.3246,4923519.282,4923391.509
0,mafic metavolcanic rock,20.0211526655732,-41.3432057317967,41,41,-116.582,45.2563,1994.69,532128.609,533446.2366,5012260.778,5010763.233
0,quartz diorite,28.142054083209,46.2189041956968,-47,133,-117.221,45.2264,794.759,482358.8371,482930.3382,5007878.855,5008426.543
0,quartz diorite,2.98984318239224,-9.66273403155652,9,189,-117.212,45.222,3375.93,483804.7879,483241.2243,5005924.903,5009234.847
0,quartz diorite,-5.72662214644777,-25.9744024004561,25,25,-117.212,45.2093,688.691,483208.1513,483509.7769,5006529.477,5005910.351
0,quartz diorite,1.69046666677254,-11.1599404310957,11,11,-117.222,45.204,1009.52,482571.3965,482763.2198,5006089.608,5005117.262
0,quartz diorite/basalt,8.90669497800861,2.60255982119404,-3,177,-117.219,45.199,437.014,482769.8344,482789.6782,5004865.907,5005302.471
0,basalt/mudstone,5.0342600182516,-5.19442890772654,5,5,-117.22,45.1879,365.303,482710.303,482743.376,5004032.468,5003668.665
0,mudstone,1.5264979023701,-11.8024393846519,11,11,-117.224,45.1862,452.75,482392.8024,482485.4068,5003880.332,5003437.154
0,quartz diorite/mudstone,8.86001272541682,3.74616473881674,-3,357,-117.226,45.1921,1114.78,482253.8959,482181.1353,5004872.522,5003761.27
0,mudstone,5.34472913302185,-3.77819279471345,3,3,-117.226,45.1784,702.674,482251.1679,482297.47,5003147.752,5002446.605
0,argillite,2.15121619779978,-9.05789593545171,9,9,-117.239,45.1567,462.171,481146.5302,481219.2908,5000614.361,5000157.954
0,quartz diorite,14.5284853744205,26.9394938375474,-26,334,-117.267,45.1612,452.605,479089.3907,478884.3382,5001097.227,5000693.736
0,quartz diorite,19.7958945228429,43.5056802847351,-43,317,-117.272,45.1662,538.064,478811.5776,478441.1602,5001646.238,5001255.977
0,meta-argillite,18.4823114169463,6.77566166426378,-7,173,-117.031,44.6581,215.287,497496.255,497521.6551,4944868.682,4945082.466
0,meta-argillite,17.8126051385716,7.43138281427788,-7,353,-117.035,44.6572,98.1916,497244.3712,497231.6712,4944921.599,4944824.232
0,meta-argillite,15.9306433779354,10.2039107956835,-10,350,-117.038,44.6572,107.534,497030.5874,497011.5374,4944923.716,4944817.882
0,meta-argillite,17.0770194614917,7.95753474304899,-7,353,-117.04,44.655,198.764,496859.1371,496831.6204,4944731.098,4944534.248
0,meta-argillite,18.6451524719266,6.81825324899289,-6,354,-117.028,44.6499,147.091,497816.2075,497798.7449,4944135.068,4943989.018
0,meta-argillite,33.3926837096141,-87.0643312870969,87,87,-117.03,44.6498,61.994,497609.8321,497671.7447,4944054.106,4944050.931
0,meta-argillite,-16.8388535380725,59.9949545638141,-60,120,-117.034,44.6503,130.156,497247.8813,497360.5941,4944077.918,4944143.006
0,meta-argillite,-9.57956347476291,48.5967748320482,-49,131,-117.035,44.6507,196.831,497120.8811,497268.5189,4944081.093,4944211.268
0,meta-argillite,-9.81024612540739,48.9300800939433,-48,312,-117.037,44.6517,147.399,497103.4185,496992.2933,4944308.106,4944211.268
0,meta-argillite,-22.5586803949758,69.8642657001051,-70,110,-117.041,44.6529,50.7256,496733.5303,496781.1554,4944385.894,4944403.356
0,meta-argillite,13.4941654509196,12.865391829601,-12,348,-117.043,44.6408,263.798,496645.3247,496586.587,4943173.273,4942916.097
0,meta-argillite,20.1201404270004,4.5140018713058,-5,175,-117.025,44.6368,201.709,498008.2887,498024.1638,4942506.045,4942707.129
0,meta-argillite,19.911589104612,4.99674282462238,-5,175,-117.024,44.6362,243.018,498102.216,498123.3827,4942421.378,4942663.473
0,meta-argillite,19.8063207072706,5.71059313750463,-5,355,-117.02,44.6387,266.147,498440.8834,498414.425,4942949.223,4942684.639
